id,numero,status,descricao,rotulos,id_responsavel,valor_aquisicao,valor_depreciado,numero_nota_fiscal,numero_serie,data_entrada,data_carga,fornecedor,id_sala,estado_conservacao,marca,modelo,categoria,descricao_resumida,observacoes,situacao,ed
8435,474198,Ativo,"WEBCAM   LOGITECH C922 PRO HD STREAM  . RESOLUÇÃO DE 1080P   A 30 QUADROS POR SEGUNDO E 720P A  60 QUADROS POR SEGUNDO. - FOCO AUTOMÁTICO - MICROFONE EMBUTIDO DUPLO, TIPO ESTÉREO - CLIPE UNIVERSAL PRONTO PARA TRIPÉS - CONEXÃO USB, COM CABO DE 1,5M. - LENTE DE VIDRO FULL H D .  DISPOSITIVO DE VIDEO USB (UVC) .  CONJUNTO DE CÂMERA COM TRIPÉ .",-,52,650.00,650.00,3043,,2021-03-09,2025-07-12 22:52:01.402350,UNITEELCOM ENGENHARIA DE TELECOMUNICACOES LTDA,42,,,,OUTROS,,,,12311.0201
8436,474199,Ativo,"WEBCAM   LOGITECH C922 PRO HD STREAM  . RESOLUÇÃO DE 1080P   A 30 QUADROS POR SEGUNDO E 720P A  60 QUADROS POR SEGUNDO. - FOCO AUTOMÁTICO - MICROFONE EMBUTIDO DUPLO, TIPO ESTÉREO - CLIPE UNIVERSAL PRONTO PARA TRIPÉS - CONEXÃO USB, COM CABO DE 1,5M. - LENTE DE VIDRO FULL H D .  DISPOSITIVO DE VIDEO USB (UVC) .  CONJUNTO DE CÂMERA COM TRIPÉ .",-,10,650.00,650.00,3043,,2021-03-09,2025-07-12 22:52:01.640348,UNITEELCOM ENGENHARIA DE TELECOMUNICACOES LTDA,36,,,,OUTROS,,,,12311.0201
8437,474200,Ativo,"WEBCAM   LOGITECH C922 PRO HD STREAM  . RESOLUÇÃO DE 1080P   A 30 QUADROS POR SEGUNDO E 720P A  60 QUADROS POR SEGUNDO. - FOCO AUTOMÁTICO - MICROFONE EMBUTIDO DUPLO, TIPO ESTÉREO - CLIPE UNIVERSAL PRONTO PARA TRIPÉS - CONEXÃO USB, COM CABO DE 1,5M. - LENTE DE VIDRO FULL H D .  DISPOSITIVO DE VIDEO USB (UVC) .  CONJUNTO DE CÂMERA COM TRIPÉ .",-,30,650.00,650.00,3043,,2021-03-09,2025-07-12 22:52:01.806249,UNITEELCOM ENGENHARIA DE TELECOMUNICACOES LTDA,41,,,,OUTROS,,,,12311.0201
8438,474201,Ativo,"WEBCAM   LOGITECH C922 PRO HD STREAM  . RESOLUÇÃO DE 1080P   A 30 QUADROS POR SEGUNDO E 720P A  60 QUADROS POR SEGUNDO. - FOCO AUTOMÁTICO - MICROFONE EMBUTIDO DUPLO, TIPO ESTÉREO - CLIPE UNIVERSAL PRONTO PARA TRIPÉS - CONEXÃO USB, COM CABO DE 1,5M. - LENTE DE VIDRO FULL H D .  DISPOSITIVO DE VIDEO USB (UVC) .  CONJUNTO DE CÂMERA COM TRIPÉ .",-,18,650.00,650.00,3043,,2021-03-09,2025-07-12 22:52:01.924562,UNITEELCOM ENGENHARIA DE TELECOMUNICACOES LTDA,54,,,,OUTROS,,,,12311.0201
8439,474202,Ativo,"WEBCAM   LOGITECH C922 PRO HD STREAM  . RESOLUÇÃO DE 1080P   A 30 QUADROS POR SEGUNDO E 720P A  60 QUADROS POR SEGUNDO. - FOCO AUTOMÁTICO - MICROFONE EMBUTIDO DUPLO, TIPO ESTÉREO - CLIPE UNIVERSAL PRONTO PARA TRIPÉS - CONEXÃO USB, COM CABO DE 1,5M. - LENTE DE VIDRO FULL H D .  DISPOSITIVO DE VIDEO USB (UVC) .  CONJUNTO DE CÂMERA COM TRIPÉ .",-,52,650.00,650.00,3043,,2021-03-09,2025-07-12 22:52:02.078350,UNITEELCOM ENGENHARIA DE TELECOMUNICACOES LTDA,38,,,,OUTROS,,,,12311.0201
8440,474203,Ativo,"WEBCAM   LOGITECH C922 PRO HD STREAM  . RESOLUÇÃO DE 1080P   A 30 QUADROS POR SEGUNDO E 720P A  60 QUADROS POR SEGUNDO. - FOCO AUTOMÁTICO - MICROFONE EMBUTIDO DUPLO, TIPO ESTÉREO - CLIPE UNIVERSAL PRONTO PARA TRIPÉS - CONEXÃO USB, COM CABO DE 1,5M. - LENTE DE VIDRO FULL H D .  DISPOSITIVO DE VIDEO USB (UVC) .  CONJUNTO DE CÂMERA COM TRIPÉ .",-,50,650.00,650.00,3043,,2021-03-09,2025-07-12 22:52:02.354226,UNITEELCOM ENGENHARIA DE TELECOMUNICACOES LTDA,68,,,,OUTROS,,,,12311.0201
8441,474204,Ativo,"WEBCAM   LOGITECH C922 PRO HD STREAM  . RESOLUÇÃO DE 1080P   A 30 QUADROS POR SEGUNDO E 720P A  60 QUADROS POR SEGUNDO. - FOCO AUTOMÁTICO - MICROFONE EMBUTIDO DUPLO, TIPO ESTÉREO - CLIPE UNIVERSAL PRONTO PARA TRIPÉS - CONEXÃO USB, COM CABO DE 1,5M. - LENTE DE VIDRO FULL H D .  DISPOSITIVO DE VIDEO USB (UVC) .  CONJUNTO DE CÂMERA COM TRIPÉ .",-,36,650.00,650.00,3043,,2021-03-09,2025-07-12 22:52:02.481796,UNITEELCOM ENGENHARIA DE TELECOMUNICACOES LTDA,22,,,,OUTROS,,,,12311.0201
8442,474205,Ativo,"WEBCAM   LOGITECH C922 PRO HD STREAM  . RESOLUÇÃO DE 1080P   A 30 QUADROS POR SEGUNDO E 720P A  60 QUADROS POR SEGUNDO. - FOCO AUTOMÁTICO - MICROFONE EMBUTIDO DUPLO, TIPO ESTÉREO - CLIPE UNIVERSAL PRONTO PARA TRIPÉS - CONEXÃO USB, COM CABO DE 1,5M. - LENTE DE VIDRO FULL H D .  DISPOSITIVO DE VIDEO USB (UVC) .  CONJUNTO DE CÂMERA COM TRIPÉ .",-,12,650.00,650.00,3043,,2021-03-09,2025-07-12 22:52:02.603797,UNITEELCOM ENGENHARIA DE TELECOMUNICACOES LTDA,19,,,,OUTROS,,,,12311.0201
8443,474206,Ativo,"WEBCAM   LOGITECH C922 PRO HD STREAM  . RESOLUÇÃO DE 1080P   A 30 QUADROS POR SEGUNDO E 720P A  60 QUADROS POR SEGUNDO. - FOCO AUTOMÁTICO - MICROFONE EMBUTIDO DUPLO, TIPO ESTÉREO - CLIPE UNIVERSAL PRONTO PARA TRIPÉS - CONEXÃO USB, COM CABO DE 1,5M. - LENTE DE VIDRO FULL H D .  DISPOSITIVO DE VIDEO USB (UVC) .  CONJUNTO DE CÂMERA COM TRIPÉ .",-,7,650.00,650.00,3043,,2021-03-09,2025-07-12 22:52:02.778872,UNITEELCOM ENGENHARIA DE TELECOMUNICACOES LTDA,41,,,,OUTROS,,,,12311.0201
8444,474207,Ativo,"WEBCAM   LOGITECH C922 PRO HD STREAM  . RESOLUÇÃO DE 1080P   A 30 QUADROS POR SEGUNDO E 720P A  60 QUADROS POR SEGUNDO. - FOCO AUTOMÁTICO - MICROFONE EMBUTIDO DUPLO, TIPO ESTÉREO - CLIPE UNIVERSAL PRONTO PARA TRIPÉS - CONEXÃO USB, COM CABO DE 1,5M. - LENTE DE VIDRO FULL H D .  DISPOSITIVO DE VIDEO USB (UVC) .  CONJUNTO DE CÂMERA COM TRIPÉ .",-,52,650.00,650.00,3043,,2021-03-09,2025-07-12 22:52:03.009394,UNITEELCOM ENGENHARIA DE TELECOMUNICACOES LTDA,38,,,,OUTROS,,,,12311.0201
8445,474210,Ativo,"WEBCAM   LOGITECH C922 PRO HD STREAM  . RESOLUÇÃO DE 1080P   A 30 QUADROS POR SEGUNDO E 720P A  60 QUADROS POR SEGUNDO. - FOCO AUTOMÁTICO - MICROFONE EMBUTIDO DUPLO, TIPO ESTÉREO - CLIPE UNIVERSAL PRONTO PARA TRIPÉS - CONEXÃO USB, COM CABO DE 1,5M. - LENTE DE VIDRO FULL H D .  DISPOSITIVO DE VIDEO USB (UVC) .  CONJUNTO DE CÂMERA COM TRIPÉ .",-,69,650.00,650.00,3043,,2021-03-09,2025-07-12 22:52:03.200920,UNITEELCOM ENGENHARIA DE TELECOMUNICACOES LTDA,36,,,,OUTROS,,,,12311.0201
8750,476365,Ativo,"CABINE DE SEGURANÇA BIOLÓGICA, PA CLASSE II, TIPO B2, COM 100% DE RENOVAÇÃO DE AR.  MARCA : PACHANE",-,36,22300.00,22300.00,2958,,2021-04-13,2025-07-12 22:52:48.866524,PACHANE BIOTECNOLOGIA LTDA EPP,71,,,,OUTROS,,,,12311.0103
1679,360925,Ativo,"AR CONDICIONADO SPLIT 36.000 BTUS 220V, COR BRANCA, COMPRESSOR SCROLL, PISO TETO CONTROLE REMOTO COM DISPLAY E CRISTAL LÍQUIDO, MARCA ELECTROLUX",-,36,6540.00,6540.00,3060,,2015-04-22,2025-07-12 22:32:47.538974,WANDA COMERCIO DE MOVEIS E EQUIPAMENTOS PARA ESCRITORIO,14,IRRECUPERAVEL,,,ELETRODOMESTICO,,Para desfazimento - Leilao SV,,12311.0301
1680,360926,Ativo,"AR CONDICIONADO SPLIT 36.000 BTUS 220V, COR BRANCA, COMPRESSOR SCROLL, PISO TETO CONTROLE REMOTO COM DISPLAY E CRISTAL LÍQUIDO, MARCA ELECTROLUX",-,15,6540.00,6540.00,3060,,2015-04-22,2025-07-12 22:32:47.819208,WANDA COMERCIO DE MOVEIS E EQUIPAMENTOS PARA ESCRITORIO,14,IRRECUPERAVEL,,,ELETRODOMESTICO,,Para desfazimento - Leilao SV,,12311.0301
10470,497139,Ativo,"DELL LATITUDE 5430, COM PROCESSADOR I5-1245U, VPRO HABILITADO, 16GB MEMORIA, 512GB SSD, MALETA E HEADSET, 5 ANOS DE GARANTIA, SISTEMA OPERACIONAL WINDOWS 10 PROFESSIONAL (INCLUI LICENÇA DO WINDOWS 11 PRO) E COM BATERIA: 4 CÉLULAS 58 WH.",-,82,7367.60,7367.60,5438274,,2023-07-11,2025-07-12 22:55:29.749958,DELL COMPUTADORES DO BRASIL LTDA,54,,,,OUTROS,,,,12311.0201
8448,474213,Ativo,"WEBCAM   LOGITECH C922 PRO HD STREAM  . RESOLUÇÃO DE 1080P   A 30 QUADROS POR SEGUNDO E 720P A  60 QUADROS POR SEGUNDO. - FOCO AUTOMÁTICO - MICROFONE EMBUTIDO DUPLO, TIPO ESTÉREO - CLIPE UNIVERSAL PRONTO PARA TRIPÉS - CONEXÃO USB, COM CABO DE 1,5M. - LENTE DE VIDRO FULL H D .  DISPOSITIVO DE VIDEO USB (UVC) .  CONJUNTO DE CÂMERA COM TRIPÉ .",-,20,650.00,650.00,3043,,2021-03-09,2025-07-12 22:52:03.768234,UNITEELCOM ENGENHARIA DE TELECOMUNICACOES LTDA,41,,,,OUTROS,,,,12311.0201
8449,474214,Ativo,"WEBCAM   LOGITECH C922 PRO HD STREAM  . RESOLUÇÃO DE 1080P   A 30 QUADROS POR SEGUNDO E 720P A  60 QUADROS POR SEGUNDO. - FOCO AUTOMÁTICO - MICROFONE EMBUTIDO DUPLO, TIPO ESTÉREO - CLIPE UNIVERSAL PRONTO PARA TRIPÉS - CONEXÃO USB, COM CABO DE 1,5M. - LENTE DE VIDRO FULL H D .  DISPOSITIVO DE VIDEO USB (UVC) .  CONJUNTO DE CÂMERA COM TRIPÉ .",-,33,650.00,650.00,3043,,2021-03-09,2025-07-12 22:52:03.950470,UNITEELCOM ENGENHARIA DE TELECOMUNICACOES LTDA,38,,,,OUTROS,,,,12311.0201
8450,474215,Ativo,"WEBCAM   LOGITECH C922 PRO HD STREAM  . RESOLUÇÃO DE 1080P   A 30 QUADROS POR SEGUNDO E 720P A  60 QUADROS POR SEGUNDO. - FOCO AUTOMÁTICO - MICROFONE EMBUTIDO DUPLO, TIPO ESTÉREO - CLIPE UNIVERSAL PRONTO PARA TRIPÉS - CONEXÃO USB, COM CABO DE 1,5M. - LENTE DE VIDRO FULL H D .  DISPOSITIVO DE VIDEO USB (UVC) .  CONJUNTO DE CÂMERA COM TRIPÉ .",-,9,650.00,650.00,3043,,2021-03-09,2025-07-12 22:52:04.223590,UNITEELCOM ENGENHARIA DE TELECOMUNICACOES LTDA,49,,,,OUTROS,,,,12311.0201
8451,474217,Ativo,"WEBCAM   LOGITECH C922 PRO HD STREAM  . RESOLUÇÃO DE 1080P   A 30 QUADROS POR SEGUNDO E 720P A  60 QUADROS POR SEGUNDO. - FOCO AUTOMÁTICO - MICROFONE EMBUTIDO DUPLO, TIPO ESTÉREO - CLIPE UNIVERSAL PRONTO PARA TRIPÉS - CONEXÃO USB, COM CABO DE 1,5M. - LENTE DE VIDRO FULL H D .  DISPOSITIVO DE VIDEO USB (UVC) .  CONJUNTO DE CÂMERA COM TRIPÉ .",-,12,650.00,650.00,3043,,2021-03-09,2025-07-12 22:52:04.395145,UNITEELCOM ENGENHARIA DE TELECOMUNICACOES LTDA,19,,,,OUTROS,,,,12311.0201
8456,474224,Ativo,"WEBCAM   LOGITECH C922 PRO HD STREAM  . RESOLUÇÃO DE 1080P   A 30 QUADROS POR SEGUNDO E 720P A  60 QUADROS POR SEGUNDO. - FOCO AUTOMÁTICO - MICROFONE EMBUTIDO DUPLO, TIPO ESTÉREO - CLIPE UNIVERSAL PRONTO PARA TRIPÉS - CONEXÃO USB, COM CABO DE 1,5M. - LENTE DE VIDRO FULL H D .  DISPOSITIVO DE VIDEO USB (UVC) .  CONJUNTO DE CÂMERA COM TRIPÉ .",-,18,650.00,650.00,3043,,2021-03-09,2025-07-12 22:52:05.412420,UNITEELCOM ENGENHARIA DE TELECOMUNICACOES LTDA,37,,LOGITECH,,OUTROS,,,,12311.0201
8457,474226,Ativo,"WEBCAM   LOGITECH C922 PRO HD STREAM  . RESOLUÇÃO DE 1080P   A 30 QUADROS POR SEGUNDO E 720P A  60 QUADROS POR SEGUNDO. - FOCO AUTOMÁTICO - MICROFONE EMBUTIDO DUPLO, TIPO ESTÉREO - CLIPE UNIVERSAL PRONTO PARA TRIPÉS - CONEXÃO USB, COM CABO DE 1,5M. - LENTE DE VIDRO FULL H D .  DISPOSITIVO DE VIDEO USB (UVC) .  CONJUNTO DE CÂMERA COM TRIPÉ .",-,47,650.00,650.00,3043,,2021-03-09,2025-07-12 22:52:05.621031,UNITEELCOM ENGENHARIA DE TELECOMUNICACOES LTDA,69,,LOGITECH,,OUTROS,,,,12311.0201
8458,474227,Ativo,"WEBCAM   LOGITECH C922 PRO HD STREAM  . RESOLUÇÃO DE 1080P   A 30 QUADROS POR SEGUNDO E 720P A  60 QUADROS POR SEGUNDO. - FOCO AUTOMÁTICO - MICROFONE EMBUTIDO DUPLO, TIPO ESTÉREO - CLIPE UNIVERSAL PRONTO PARA TRIPÉS - CONEXÃO USB, COM CABO DE 1,5M. - LENTE DE VIDRO FULL H D .  DISPOSITIVO DE VIDEO USB (UVC) .  CONJUNTO DE CÂMERA COM TRIPÉ .",-,9,650.00,650.00,3043,,2021-03-09,2025-07-12 22:52:05.773884,UNITEELCOM ENGENHARIA DE TELECOMUNICACOES LTDA,103,,LOGITECH,,OUTROS,,,,12311.0201
8461,474230,Ativo,"WEBCAM   LOGITECH C922 PRO HD STREAM  . RESOLUÇÃO DE 1080P   A 30 QUADROS POR SEGUNDO E 720P A  60 QUADROS POR SEGUNDO. - FOCO AUTOMÁTICO - MICROFONE EMBUTIDO DUPLO, TIPO ESTÉREO - CLIPE UNIVERSAL PRONTO PARA TRIPÉS - CONEXÃO USB, COM CABO DE 1,5M. - LENTE DE VIDRO FULL H D .  DISPOSITIVO DE VIDEO USB (UVC) .  CONJUNTO DE CÂMERA COM TRIPÉ .",-,56,650.00,650.00,3043,,2021-03-09,2025-07-12 22:52:06.210223,UNITEELCOM ENGENHARIA DE TELECOMUNICACOES LTDA,28,,LOGITECH,,OUTROS,,,,12311.0201
8462,474231,Ativo,"WEBCAM   LOGITECH C922 PRO HD STREAM  . RESOLUÇÃO DE 1080P   A 30 QUADROS POR SEGUNDO E 720P A  60 QUADROS POR SEGUNDO. - FOCO AUTOMÁTICO - MICROFONE EMBUTIDO DUPLO, TIPO ESTÉREO - CLIPE UNIVERSAL PRONTO PARA TRIPÉS - CONEXÃO USB, COM CABO DE 1,5M. - LENTE DE VIDRO FULL H D .  DISPOSITIVO DE VIDEO USB (UVC) .  CONJUNTO DE CÂMERA COM TRIPÉ .",-,15,650.00,650.00,3043,,2021-03-09,2025-07-12 22:52:06.341288,UNITEELCOM ENGENHARIA DE TELECOMUNICACOES LTDA,47,,LOGITECH,,OUTROS,,,,12311.0201
8463,474232,Ativo,"WEBCAM   LOGITECH C922 PRO HD STREAM  . RESOLUÇÃO DE 1080P   A 30 QUADROS POR SEGUNDO E 720P A  60 QUADROS POR SEGUNDO. - FOCO AUTOMÁTICO - MICROFONE EMBUTIDO DUPLO, TIPO ESTÉREO - CLIPE UNIVERSAL PRONTO PARA TRIPÉS - CONEXÃO USB, COM CABO DE 1,5M. - LENTE DE VIDRO FULL H D .  DISPOSITIVO DE VIDEO USB (UVC) .  CONJUNTO DE CÂMERA COM TRIPÉ .",-,22,650.00,650.00,3043,,2021-03-09,2025-07-12 22:52:06.521509,UNITEELCOM ENGENHARIA DE TELECOMUNICACOES LTDA,43,,LOGITECH,,OUTROS,,,,12311.0201
8748,476362,Ativo,"UNIDADE CENTRAL DE PROCESSAMENTO, CPU MARCA LENOVO - PATRIMÔNIO ANAC 4881204",-,18,89.31,89.31,-,,2021-04-05,2025-07-12 22:52:48.707544,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,59,,,,OUTROS,,,,12311.0201
8749,476364,Ativo,"CABINE DE SEGURANÇA BIOLÓGICA, PA CLASSE II, TIPO B2, COM 100% DE RENOVAÇÃO DE AR.  MARCA : PACHANE",-,36,22300.00,22300.00,2958,,2021-04-13,2025-07-12 22:52:48.790550,PACHANE BIOTECNOLOGIA LTDA EPP,71,,,,OUTROS,,,,12311.0103
1681,360927,Ativo,"AR CONDICIONADO SPLIT 36.000 BTUS 220V, COR BRANCA, COMPRESSOR SCROLL, PISO TETO CONTROLE REMOTO COM DISPLAY E CRISTAL LÍQUIDO, MARCA ELECTROLUX",-,15,6540.00,6540.00,3060,,2015-04-22,2025-07-12 22:32:47.958161,WANDA COMERCIO DE MOVEIS E EQUIPAMENTOS PARA ESCRITORIO,14,IRRECUPERAVEL,,,ELETRODOMESTICO,,Para desfazimento - Leilao SV,,12311.0301
8760,476393,Ativo,"UNIDADE CENTRAL DE PROCESSAMENTO, CPU MARCA LENOVO - PATRIMÔNIO ANAC 4881298",-,18,10.64,10.64,-,,2021-04-05,2025-07-12 22:52:50.013505,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,59,,,,OUTROS,,,,12311.0201
8761,476394,Ativo,"UNIDADE CENTRAL DE PROCESSAMENTO, CPU MARCA LENOVO - PATRIMÔNIO ANAC 4881300",-,18,10.64,10.64,-,,2021-04-05,2025-07-12 22:52:50.103057,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,59,,,,OUTROS,,,,12311.0201
8764,476407,Ativo,"AGITADOR MAGNÉTICO COM AQUECIMENTO.  MATERIAL: GABINETE METÁLICO, ANTICORROSIVO, AJUSTE MECÂNICO, CAPACIDADE:  ATÉ 5 L, ROTAÇÃO: ATÉ 1500 RPM.  MODELO :  CAMA-5",-,30,490.00,490.00,1783,,2021-04-14,2025-07-12 22:52:50.341431,CENTAURO INOVACOES TECNOLOGICAS,53,,,,OUTROS,,,,12311.0103
8765,476408,Ativo,"MANTA AQUECEDORA, TIPO:  PARA BALÃO,   AJUSTE MECÂNICO,  BOTÃO CONTROLE, CAPACIDADE: 500 ML, TEMPERATURA: ATÉ 300 °C, ADICIONAL: COM AGITAÇÃO, ROTAÇÃO: ATÉ 2000 RPM",-,30,320.00,320.00,1783,,2021-04-14,2025-07-12 22:52:50.423560,CENTAURO INOVACOES TECNOLOGICAS,53,,,,OUTROS,,,,12311.0103
8766,476409,Ativo,"MANTA AQUECEDORA, TIPO:  PARA BALÃO,   AJUSTE MECÂNICO,  BOTÃO CONTROLE, CAPACIDADE: 500 ML, TEMPERATURA: ATÉ 300 °C, ADICIONAL: COM AGITAÇÃO, ROTAÇÃO: ATÉ 2000 RPM",-,30,320.00,320.00,1783,,2021-04-14,2025-07-12 22:52:50.497283,CENTAURO INOVACOES TECNOLOGICAS,53,,,,OUTROS,,,,12311.0103
8767,476410,Ativo,"BANHO MARIA,  AJUSTE DIGITAL COM PAINEL DE CONTROLE, VOLUME: CERCA DE 20 L, COMPONENTES: COM TAMPA CÔNICA, TEMPERATURA: ATÉ 100 °C",-,36,1280.00,1280.00,1783,,2021-04-14,2025-07-12 22:52:50.603669,CENTAURO INOVACOES TECNOLOGICAS,71,,,,OUTROS,,,,12311.0103
8768,476421,Ativo,"UNIDADE CENTRAL DE PROCESSAMENTO, CPU MARCA LENOVO - PATRIMÔNIO ANAC 4881341",-,18,10.64,10.64,-,,2021-04-05,2025-07-12 22:52:50.679854,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,60,,,,OUTROS,,,,12311.0201
8772,476437,Ativo,"UNIDADE CENTRAL DE PROCESSAMENTO , CPU POSITIVO MASTER, MODELO D570 - PATRIMÔNIO ANAC",-,18,194.46,194.46,-,,2021-04-05,2025-07-12 22:52:51.115031,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,60,,,,OUTROS,,,,12311.0201
8773,476442,Ativo,"UNIDADE CENTRAL DE PROCESSAMENTO , CPU POSITIVO MASTER, MODELO D570 - PATRIMÔNIO ANAC 4881395",-,32,194.46,194.46,-,,2021-04-05,2025-07-12 22:52:51.203033,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,90,,,,OUTROS,,,,12311.0201
8776,476445,Ativo,"UNIDADE CENTRAL DE PROCESSAMENTO , CPU POSITIVO MASTER, MODELO D570 - PATRIMÔNIO ANAC 4881410",-,98,194.46,194.46,-,,2021-04-05,2025-07-12 22:52:51.439993,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,22,,,,OUTROS,,,,12311.0201
8777,476446,Ativo,"UNIDADE CENTRAL DE PROCESSAMENTO , CPU POSITIVO MASTER, MODELO D570 - PATRIMÔNIO ANAC 4881411",-,9,194.46,194.46,-,,2021-04-05,2025-07-12 22:52:51.512219,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,81,,,,OUTROS,,,,12311.0201
8778,476447,Ativo,"UNIDADE CENTRAL DE PROCESSAMENTO , CPU POSITIVO MASTER, MODELO D570 - PATRIMÔNIO ANAC 4881418",-,32,194.46,194.46,-,,2021-04-05,2025-07-12 22:52:51.595937,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,90,,,,OUTROS,,,,12311.0201
8779,476448,Ativo,"UNIDADE CENTRAL DE PROCESSAMENTO , CPU POSITIVO MASTER, MODELO D570 - PATRIMÔNIO ANAC 4881419",-,18,194.46,194.46,-,,2021-04-05,2025-07-12 22:52:51.675011,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,54,,,,OUTROS,,,,12311.0201
8780,476449,Ativo,"UNIDADE CENTRAL DE PROCESSAMENTO , CPU POSITIVO MASTER, MODELO D570 - PATRIMÔNIO ANAC 4881423",-,18,194.46,194.46,-,,2021-04-05,2025-07-12 22:52:51.752084,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,60,,,,OUTROS,,,,12311.0201
8781,476450,Ativo,"UNIDADE CENTRAL DE PROCESSAMENTO , CPU POSITIVO MASTER, MODELO D570 - PATRIMÔNIO ANAC 4881424",-,36,194.46,194.46,-,,2021-04-05,2025-07-12 22:52:51.828678,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,71,,,,OUTROS,,,,12311.0201
8782,476451,Ativo,"UNIDADE CENTRAL DE PROCESSAMENTO , CPU POSITIVO MASTER, MODELO D570 - PATRIMÔNIO ANAC 4881425",-,18,194.46,194.46,-,,2021-04-05,2025-07-12 22:52:51.905821,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,54,,,,OUTROS,,,,12311.0201
8784,476453,Ativo,"UNIDADE CENTRAL DE PROCESSAMENTO , CPU POSITIVO MASTER, MODELO D570 - PATRIMÔNIO ANAC 4881431",-,32,194.46,194.46,-,,2021-04-05,2025-07-12 22:52:52.197831,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,90,,,,OUTROS,,,,12311.0201
8785,476454,Ativo,"UNIDADE CENTRAL DE PROCESSAMENTO , CPU POSITIVO MASTER, MODELO D570 - PATRIMÔNIO ANAC 4881436",-,18,194.46,194.46,-,,2021-04-05,2025-07-12 22:52:52.291627,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,59,,,,OUTROS,,,,12311.0201
8786,476455,Ativo,"UNIDADE CENTRAL DE PROCESSAMENTO , CPU POSITIVO MASTER, MODELO D570 - PATRIMÔNIO ANAC 4881437",-,32,194.46,194.46,-,,2021-04-05,2025-07-12 22:52:52.392081,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,90,,,,OUTROS,,,,12311.0201
8787,476457,Ativo,"UNIDADE CENTRAL DE PROCESSAMENTO , CPU POSITIVO MASTER, MODELO D570 - PATRIMÔNIO ANAC 4881440",-,18,194.46,194.46,-,,2021-04-05,2025-07-12 22:52:52.478721,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,59,,,,OUTROS,,,,12311.0201
8788,476458,Ativo,"UNIDADE CENTRAL DE PROCESSAMENTO , CPU POSITIVO MASTER, MODELO D570 - PATRIMÔNIO ANAC 4881442",-,18,194.46,194.46,-,,2021-04-05,2025-07-12 22:52:52.557748,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,59,,,,OUTROS,,,,12311.0201
8821,476491,Baixado,"UNIDADE CENTRAL DE PROCESSAMENTO, CPU MARCA POSITIVO - ANAC",-,18,194.46,194.46,-,,2021-04-05,2025-07-12 22:52:55.358651,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,14,IRRECUPERAVEL,,,OUTROS,,Para desfazimento - Leilao SV,,12311.0201
8791,476461,Ativo,"UNIDADE CENTRAL DE PROCESSAMENTO , CPU POSITIVO MASTER, MODELO D570 - PATRIMÔNIO ANAC 4881447",-,9,194.46,194.46,-,,2021-04-05,2025-07-12 22:52:52.820526,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,84,,,,OUTROS,,,,12311.0201
8793,476463,Ativo,"UNIDADE CENTRAL DE PROCESSAMENTO , CPU POSITIVO MASTER, MODELO D570 - PATRIMÔNIO ANAC 4881461",-,18,194.46,194.46,-,,2021-04-05,2025-07-12 22:52:53.000156,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,59,,,,OUTROS,,,,12311.0201
8794,476464,Ativo,"UNIDADE CENTRAL DE PROCESSAMENTO , CPU POSITIVO MASTER, MODELO D570 - PATRIMÔNIO ANAC 4881462",-,18,194.46,194.46,-,,2021-04-05,2025-07-12 22:52:53.090578,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,60,,,,OUTROS,,,,12311.0201
8796,476466,Ativo,"UNIDADE CENTRAL DE PROCESSAMENTO , CPU POSITIVO MASTER, MODELO D570 - PATRIMÔNIO ANAC 4881470",-,18,194.46,194.46,-,,2021-04-05,2025-07-12 22:52:53.267236,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,60,,,,OUTROS,,,,12311.0201
